Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
26 October 2014,119.0,MiracleCoin,MCL,29559.0,0.029554,1000153.0,3077.0,10.6,-27.26,18.41
