Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
06 October 2019,124.0,XcelToken Plus,XLAB,32734479.0,0.005838,5607075348.0,15184.0,0.0,80.57,24.89
