Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
06 December 2020,158.0,MVL,MVL,53353200.0,0.005032,10603680063.0,132095094.0,3.25,25.36,242.02
