Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
12 July 2020,28.0,Acash Coin,ACA,552593416.0,0.078904,7003331814.0,170789.0,0.0,0.0,0.0
05 July 2020,27.0,Acash Coin,ACA,552593416.0,0.078904,7003331814.0,170789.0,0.0,-60.77,-60.86
28 June 2020,14.0,Acash Coin,ACA,1413578201.0,0.201844,7003331814.0,208969.0,0.13,-0.14,0.22
21 June 2020,14.0,Acash Coin,ACA,1412595922.0,0.201703,7003331814.0,199976.0,0.07,0.23,-0.18
14 June 2020,14.0,Acash Coin,ACA,1417021195.0,0.202335,7003331814.0,220668.0,0.46,0.25,> 9000
