Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
11 March 2018,143.0,SpaceChain,SPC,69438004.0,0.134833,514991707.0,736914.0,-0.09,13.83,-14.23
