Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
18 January 2015,92.0,VultMining,VULT,5883.0,0.022405,262579.0,510.0,0.26,-6.17,0.0
