Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
28 July 2019,133.0,TRONCLASSIC,TRXC,38103721.0,8.2e-05,465107478370.0,2458.0,1.15,3856.27,4000.47
21 October 2018,157.0,TRONCLASSIC,TRXC,30152517.0,6.5e-05,465107478370.0,24757.0,0.26,1924.87,> 9000
