Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
28 January 2018,180.0,Cappasity,CAPP,104109045.0,0.31814,327243078.0,1409168.0,1.06,16.7,26.63
