Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
11 August 2019,146.0,Business Credit Alliance Chain,BCAC,33514232.0,0.039994,837976132.0,362222.0,-2.44,2.0,-2.39
