Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
25 August 2019,196.0,DDKoin,DDK,20710226.0,12.11,1710000.0,62316.0,-0.08,-1.62,-7.61
