Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
17 April 2016,151.0,NuclearCoin,NUC,1845.0,0.017096,107906.0,719.0,-3.22,-88.46,0.0
