Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
30 April 2017,193.0,Renos,RNS,798408.0,0.023943,33346223.0,43197.0,3.14,18.14,169.89
