Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
26 April 2020,34.0,Storeum,STO,307738597.0,1.1,278998364.0,96764.0,10.27,412.51,> 9000
29 March 2020,160.0,Storeum,STO,23000609.0,0.08244,278998364.0,60201.0,-1.32,-30.3,-81.28
22 March 2020,45.0,Storeum,STO,120036037.0,0.430239,278998364.0,320677.0,-1.08,-4.35,-92.86
15 March 2020,9.0,Storeum,STO,1745364166.0,6.26,278998364.0,19868129.0,0.14,41.78,> 9000
24 November 2019,97.0,Storeum,STO,45253069.0,0.342833,131997465.0,32745.0,60.05,625.58,4808.47
