Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
27 July 2014,114.0,ConcealCoin,CNL,13635.0,0.001361,10018401.0,960.0,-7.14,8.71,-71.74
