Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
01 March 2015,200.0,PreminePlus,PMP,38572.0,0.037237,1035850.0,5.0,0.32,-0.54,979.05
