Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
25 December 2016,159.0,Rawcoin,XRC,37441.0,0.053117,704882.0,1264.0,0.2,141.23,440.61
