Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
09 October 2016,174.0,EGO,EGO,4811.0,8e-05,60000001.0,848.0,-0.02,10.23,-44.51
