Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
14 February 2016,121.0,Bubble,BUB,14220.0,0.018497,768753.0,552.0,55.29,87.51,1366.9
