Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
17 July 2016,176.0,DAPPSTER,DLISK,26499.0,0.000265,100000000.0,3124.0,1.46,7.73,0.0
