Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
22 May 2016,118.0,PonziCoin,PONZI,7358.0,0.026056,282375.0,1978.0,-0.28,-13.54,0.0
