Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
08 October 2017,195.0,Prospectors Gold,PGL,11440427.0,0.177371,64500000.0,945.0,0.03,8.7,0.0
