Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
11 January 2015,93.0,FireFlyCoin,FFC,10593.0,0.000114,92727600.0,597.0,-1.26,314.84,608.47
