Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
20 May 2018,195.0,Zeepin,ZPT,64995044.0,0.073321,886448561.0,388211.0,0.93,9.01,-9.38
