Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
30 March 2014,189.0,Macrocoin,MCR,5209.0,0.170607,30532.0,24.0,-0.06,284.73,0.0
