Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
26 January 2020,26.0,999,999,477945311.0,2.2,217101154.0,12243.0,0.34,4.93,-35.8
19 January 2020,21.0,999,999,750424944.0,3.46,217101154.0,57598.0,0.32,-5.89,-14.95
12 January 2020,15.0,999,999,886120825.0,4.08,217101154.0,61119.0,0.08,1.73,38.64
05 January 2020,19.0,999,999,633049725.0,2.92,217101154.0,26224.0,0.11,0.41,20.7
29 December 2019,22.0,999,999,523189675.0,2.41,217101154.0,24560.0,-1.06,4.86,-32.83
22 December 2019,18.0,999,999,775012842.0,3.57,217101154.0,384232.0,0.03,3.31,22.13
15 December 2019,20.0,999,999,621545205.0,2.86,217101154.0,799349.0,0.05,-42.52,-4.97
08 December 2019,19.0,999,999,654069607.0,3.01,217100999.0,21487781.0,-0.06,34.87,506.06
