Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
17 April 2016,149.0,Unfed,UNF,6864.0,0.000549,12491800.0,532.0,0.05,5.06,16.93
