Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
23 March 2014,181.0,Emucoin,EMU,3363.0,0.0,10948469760.0,10.0,-0.22,-2.11,0.0
