Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
31 March 2019,200.0,Spendcoin,SPND,16887084.0,0.116711,144691173.0,4083135.0,-0.21,-5.14,-9.65
