Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
01 May 2016,127.0,Phalanx,PXL,3260.0,0.001807,1804501.0,2939.0,-0.08,-74.76,0.0
