Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
24 May 2015,110.0,TeleBET,TB,3054.0,0.019274,158459.0,1334.0,33.13,8.01,42.76
