Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
29 November 2015,92.0,StrongHands,SHND,8965.0,0.000182,49275201.0,843.0,0.07,-35.16,-52.24
