Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
17 July 2016,169.0,Newbium,NEWB,49054.0,0.002044,24000000.0,866.0,-20.61,43.88,254.64
