Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
02 February 2014,74.0,StarCoin,STR,128789.0,0.003235,39805652.0,11257.0,-8.28,0.0,0.0
