Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
17 July 2016,186.0,PosEx,PEX,5916.0,0.003435,1722386.0,1230.0,1.02,-14.78,18.29
