Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
20 September 2020,186.0,AXEL,AXEL,48747314.0,0.186641,261181770.0,334088.0,0.47,-5.36,22.23
