Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
29 November 2020,197.0,Zap,ZAP,29747695.0,0.125972,236144465.0,1179280.0,0.87,33.7,80.51
