Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
13 July 2014,129.0,365Coin,365,15754.0,125.3,126.0,650.0,-0.02,-1.02,-1.36
25 May 2014,190.0,365Coin,365,26515.0,343.14,77.0,413.0,0.25,-13.36,-31.69
18 May 2014,108.0,365Coin,365,34896.0,495.91,70.0,622.0,-0.35,-3.16,-20.58
11 May 2014,104.0,365Coin,365,38846.0,612.18,63.0,2028.0,0.16,-0.84,-30.48
04 May 2014,95.0,365Coin,365,50542.0,894.22,57.0,4657.0,-0.83,-7.35,-59.49
27 April 2014,81.0,365Coin,365,82545.0,2366.73,35.0,3340.0,0.8,15.82,222.22
20 April 2014,114.0,365Coin,365,23356.0,671.97,35.0,525.0,-0.05,-32.69,-37.51
13 April 2014,134.0,365Coin,365,40845.0,1177.03,35.0,334.0,0.97,4.84,0.0
