Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
29 June 2014,116.0,Digit,DIG,22816.0,0.001199,19036840.0,801.0,10.23,167.09,0.0
