Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
18 October 2015,86.0,G3N,G3N,6153.0,0.002654,2318923.0,582.0,-0.17,-14.61,-6.49
