Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
06 September 2020,60.0,Elrond ERD,ERD,261358079.0,0.019444,13441870873.0,2376179.0,0.01,-0.03,-0.64
