Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
21 June 2015,113.0,Fetish,FETISH,7275.0,0.00616,1181032.0,562.0,-0.11,567.19,2936.65
