Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
01 November 2015,84.0,TurboStake,TRBO,7085.0,0.000407,17416131.0,576.0,-10.64,-4.48,0.0
