Date,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio,Acciones en circulación,Volumen (24h),% 1h,% 24h,% 7d
04 September 2016,185.0,Xonecoin,XOC,17861.0,0.042525,420000.0,5789.0,0.19,328.19,0.0
