market_cap,92474494.0,91964660.0,79505926.0,73737684.0,77374579.0,75900277.0,82227072.0,84429115.0,90598462.0,83705108.0,88497763.0,93788232.0,111881836.0,76814496.0,104139031.0,109648537.0,106067869.0,92611571.0,81373154.0,90102706.0,90222807.0,95402060.0,102936246.0,84448725.0,89819625.0,84634865.0,62057828.0,56643594.0,45793111.0,42123698.0,40344167.0,45780324.0,42867655.0,39714477.0,38350425.0,38070091.0,33123427.0,35647222.0,33290160.0,56285191.0,61088835.0,77211296.0,80929196.0,90928016.0,73387559.0,66812801.0,65647788.0,64231345.0,59455304.0,60940748.0,65359519.0,62901122.0,71727042.0,65225576.0,55034128.0,78672430.0,74088832.0,81058992.0,72876892.0,52940943.0,59354147.0,61823627.0,56382433.0,78271364.0,82842107.0,83628487.0,84154498.0,99859998.0,105697211.0,110343339.0,119640875.0,110396984.0,110404366.0,93184618.0,158436207.0,152171092.0,146123547.0,140940534.0,131867308.0,155320706.0,155257657.0,150044910.0,152574164.0,130495362.0,129901242.0,167302725.0,168756667.0,197357023.0,118443821.0,103277457.0,93033956.0,94504947.0,91299718.0,83517044.0,83701290.0,78883722.0,72014750.0,72538444.0,79146548.0,69463983.0,74493927.0
price,0.006041,0.006013,0.005202,0.004829,0.005071,0.004979,0.005397,0.005541,0.005946,0.005494,0.005808,0.006183,0.007382,0.005072,0.006882,0.007252,0.007021,0.006136,0.005396,0.005979,0.006011,0.006356,0.006858,0.005626,0.005994,0.005648,0.005165,0.004715,0.003812,0.003506,0.003358,0.003811,0.003568,0.003306,0.003192,0.003169,0.002757,0.002967,0.002771,0.004685,0.005085,0.006427,0.006736,0.007569,0.006109,0.005561,0.005464,0.005346,0.004949,0.005072,0.00544,0.005236,0.00597,0.005429,0.004581,0.006548,0.006167,0.006747,0.006066,0.004407,0.00494,0.005146,0.004693,0.006515,0.006895,0.006961,0.007005,0.008312,0.008798,0.009185,0.009958,0.009189,0.00919,0.007756,0.013188,0.012666,0.012163,0.011731,0.010976,0.012928,0.012923,0.012489,0.0127,0.010862,0.010813,0.013926,0.014047,0.016427,0.009859,0.008596,0.007744,0.007866,0.007599,0.006952,0.006967,0.006566,0.005994,0.006038,0.006588,0.005787,0.006206
normalized_price,0.36774821939489866,0.3660437085286419,0.31667376879527603,0.29396724904121263,0.3086990929567176,0.3030985572533025,0.32854446947099286,0.3373105253545991,0.36196505752724173,0.33444938211481096,0.35356425397211905,0.3763925245023437,0.4493821148109819,0.3087599683447982,0.4189444207706824,0.44146831436050404,0.42740609971388566,0.37353138126255553,0.3284835940829123,0.3639739453339015,0.36592195775248065,0.3869239666402873,0.41748341145674805,0.34248493334145,0.3648870761551105,0.34382419187922325,0.3144213794362939,0.28702745480002434,0.23205697936324343,0.21342911061058015,0.20441955317465146,0.23199610397516285,0.21720338467157727,0.20125403299446032,0.19431423875327203,0.19291410482741828,0.16783344493821148,0.18061727643513728,0.16868570037133987,0.2852011931576064,0.309551348389846,0.39124611919400987,0.41005661411091493,0.46076581238205394,0.37188774578437933,0.3385280331162111,0.332623120472393,0.32543982467888233,0.30127229561088453,0.3087599683447982,0.33116211115845867,0.3187435319900164,0.36342606684117607,0.33049248188957203,0.27887015279722405,0.39861204115176235,0.3754185182930541,0.41072624337980157,0.36927010409691363,0.26827783527119986,0.3007244171181591,0.3132647470627625,0.28568819626225117,0.39660315334510254,0.4197358008157302,0.4237535764290497,0.4264320935045961,0.5059962257259389,0.5355816643331102,0.5591404395203019,0.606197114506605,0.5593839410726242,0.559444816460705,0.47214950995312593,0.8028246180069397,0.771047665428867,0.7404273452243257,0.714129177573507,0.6681682595726547,0.786997017105984,0.786692640165581,0.760272721738601,0.7731174286236074,0.6612284653314665,0.6582455713155171,0.8477506544104217,0.8551165763681744,1.0,0.6001704510866256,0.5232848359408291,0.47141900529615877,0.4788458026419918,0.4625920740244719,0.42320569793632434,0.4241188287575333,0.3997077981372131,0.3648870761551105,0.36756559323065685,0.4010470566749863,0.35228587082242646,0.3777926584281974
volume,41121602.0,31429282.0,37187909.0,15630788.0,28167847.0,33954981.0,19500332.0,17863940.0,30188754.0,19356671.0,30395532.0,54367287.0,218680574.0,65167440.0,68266785.0,48076688.0,64103158.0,42760839.0,69983117.0,35011167.0,26138620.0,34032758.0,219645238.0,45680515.0,51315278.0,63041382.0,41964797.0,55041185.0,39105291.0,24089089.0,36742154.0,29208647.0,33827014.0,26790617.0,21218681.0,19364173.0,20202779.0,36752199.0,31051435.0,36822653.0,33152819.0,37913857.0,75526106.0,61360807.0,45506965.0,23068374.0,26184348.0,27529588.0,18064852.0,18701212.0,29208923.0,16981350.0,25046126.0,29589394.0,25037516.0,32715658.0,25216858.0,32459362.0,62991545.0,12045957.0,13506314.0,20474404.0,14471236.0,13807412.0,12675767.0,14233309.0,17788720.0,21172807.0,17370992.0,22793255.0,18372619.0,21999091.0,24347808.0,38372095.0,29985798.0,35598332.0,26343124.0,32843346.0,31060280.0,23398466.0,33014436.0,21115358.0,38127357.0,18561855.0,20572516.0,34766166.0,16384397.0,36339519.0,20000536.0,41299742.0,6575976.0,3681764.0,2340357.0,12506109.0,4609456.0,4052816.0,2741711.0,3827281.0,6928802.0,4672198.0,5233198.0
year,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
